title,website_url,source,grades_or_ages,prices_mentioned,description
All of Christ for All of Life: Pretty Much Everything by Pastor Doug Wilson,https://canonpress.com/products/bundle-product-53,Canon Press,,$1237.51,"”All of Christ for all of life.” In order to make that happen, we need “theology that bites back.” I want to advance what you might call a Chestertonian Calvinism, and to bring that attitude to bear on education, sex and culture, theology, politics, book reviews, postmodernism, expository studies, along with other rand"
Losers Club Mug,https://canonpress.com/products/losers-club-mug,Canon Press,,$15.00,"You, too, can be a loser."
Dangerous Woman Bundle,https://canonpress.com/products/dangerous-woman,Canon Press,,$105.01,"A woman who trusts in God is a threat to the world Reject the lies told by Hollywood, Instagram, and Gloria Steinem. A girlboss isn't terrible as an army with banners. No Time to be Dumb : Raise girls you love to be women you admire. My Dear Hemlock : Hear from the Devil's minions themselves about what vices hide behin"
"Early Readers, Early Leaders Bundle",https://canonpress.com/products/early-readers-for-early-leaders-culture-shapers-in-training,Canon Press,1St Grade; 5Th Grade; 7Th Grade,$88.22,"Kingdom-building starts young Raise strong leaders by giving your kids a steady stream of good stories. These books teach your kids to fight giants, dragons, and coyotes. Blah Blah Black Sheep : Give your kids that black sheep boldness that isn’t always popular. The Old Stories : Read the biblical stories faithfully fl"
Christian Nationalism Logo Tee,https://canonpress.com/products/christian-nationalism-logo-tee,Canon Press,,$32.00,Christian nationalism should have a strong and austere aesthetic. Clothe yourself in strength. Resist the GAE.
Shipping Protection,https://canonpress.com/products/shipping-protection,Canon Press,,$5.00,
"""Hedgerose"" Cotton Yardage",https://canonpress.com/products/hedgerose-cottonyardage,Canon Press,,$18.00,"Wide, heavy, fabulous, 100% cotton yardage. This is super fun . . . I found a lovely old, vintage, mid-century tablecloth and had the weave copied. The fabric is 275 GSM (8.11 oz / yard) which is basically equivalent to a medium weight canvas. However, the yarn is thinner and the weave is tighter, which makes for a smo"
Old-School Potholder Set,https://canonpress.com/products/old-school-potholder-set,Canon Press,,$20.00,"Set of 2 cotton potholders This most definitely IS your grandmother's basic potholder - the kind she would make out of cute fabric scraps. It's not fancy, it's not teflon, it doesn't have non-skid grippy textures, and you can't plunge your hand into boiling water while holding it. Just a nice, humble, quilted cotton ho"
Tablerunner,https://canonpress.com/products/tablerunner,Canon Press,,$28.00,"Fantastic, vibrant, low maintenance table runner! This runner is 100% cotton and is a slightly heavier weight version of the same birdseye weave used in the dishtowels. Unlined like a tablecloth - this means you don't have to worry about the lining twisting in the wash and shrinking unevenly (my pet peeve with runners!"
Penguin Sets Sail,https://canonpress.com/products/penguin-sets-sail,Canon Press,,$18.99,"Set sail with Penguin in this lovable wordless picture book about friendship, home, and the high seas. Penguin dreams of being a sea captain, but the other penguins only think about fish. So Penguin sets sail alone in search of friends and treasure galore. However, the ocean is big and dangerous, and Penguin may find h"
Penguin to the Rescue,https://canonpress.com/products/penguin-to-the-rescue,Canon Press,,$18.99,"Penguin is back with a new friend and a new boat, this time in the jungles of the Amazon. Penguin, Rabbit, and Raccoon are exploring South America when their adventure takes an unexpected turn: a baby capybara washes up next to the Amazon River, all alone. To find his family, Penguin and friends must voyage through the"
Penguin Takes Flight,https://canonpress.com/products/penguin-takes-flight,Canon Press,,$18.99,"The world’s first flying Penguin. Penguin has decided to go on his most enormous adventure yet: visiting the wonders of the world in a hot air balloon. But this time, Rabbit and Raccoon are too busy to come with him—and after a furious storm, Penguin begins to wonder how he’ll be able to make it back alone. — Jessica L"
Proof as Moral Obligation,https://canonpress.com/products/proof-as-moral-obligation,Canon Press,,$14.00,"What does it mean to prove something to someone? Flipping the question around: what does it mean to believe—to accept something as having been satisfactorily proven? In Proof as Moral Obligation, Douglas Wilson argues that the act of attempting to prove something is a moral exercise. When something is proven, it create"
Frequently Shouted Questions About Christian Nationalism,https://canonpress.com/products/frequently-shouted-questions-about-christian-nationalism,Canon Press,,$18.00,"""In person, Wilson, 72, comes across as a sincere, mild-mannered grandfather… ultimate goal remains achieving a Christian theocracy across the globe .” APPROACH WITH CAUTION This book is about Christian Nationalism. Have you heard of it? The media would have you believe that Christian Nationalism is, in fact, the newes"
Boast Not Against the Branches: The Reformed Tradition and the Jews,https://canonpress.com/products/boast-not-against-the-branches-the-reformed-tradition-and-the-jews,Canon Press,,$16.00,"Too many Reformed folk are ignorant of the prominent place afforded to the future of the Jews in their own history and confessions.” -Steve Schlissel This little book seeks to remedy that ignorance. Today, affection for the Jewish people based on Romans 11 is thought to be an error rooted in the Post-war Consensus or D"
Biblically Responsible Investing: On Wall Street as It Is In Heaven,https://canonpress.com/products/biblically-responsible-investing-a-wake-up-call-to-christians-everywhere,Canon Press,,$20.00,"If you asked Christian entrepreneurs to invest in a new abortion clinic in town, all the faithful ones would say, “Absolutely not.” But something similar is happening when Christians invest in many investment funds. For example, the Vanguard S&P 500 is one of the most popular funds, and it grows with the sales of abort"
Back to Basics: Rediscovering the Richness of the Reformed Faith,https://canonpress.com/products/back-to-basics-rediscovering-the-richness-of-the-reformed-faith,Canon Press,,$22.00,"The church in America refuses to grow up. We are known for women’s ordination, emotionally unhealthy worship services, and childish skits replacing the sermon. We are the Corinthians, refusing Paul’s offer of meat to drink our milk instead. Back to Basics is a resource for pastors and laymen to mature in the Reformed f"
Canon+ Monthly TEST,https://canonpress.com/products/canon-monthly,Canon Press,,$11.99,
No Time to be Dumb: Letters to Teenage Girls,https://canonpress.com/products/no-time-to-be-dumb-letters-to-teenage-girls,Canon Press,,$11.99-$350.00,"Rachel Jankovic wants terrible teenage daughters. Not a wasting-her-time-in-petty-squabbles, doomscrolling, dumb television shows, eating disorders, and foolish crushes kind of terrible. But a different kind of terrible: to be women who are genuine threats to the enemies of God, “fair as the moon . . . and terrible as "
Sir Badalot and the Cranky Danky Dragon,https://canonpress.com/products/sir-badalot,Canon Press,,$18.99-$48.98,"In a tiny magic kingdom, by a heave under a willow, Sir Badalot's castle just fell down. Again. He stomps and hollers and shouts...never knowing that the Cranky Danky Dragon is right behind, knocking down his castle and brewing Sir Badalot's howls into a delicious whine. When Sir Badalot finally realizes what's ruining"
You Who? Group Discussion Study Guide,https://canonpress.com/products/you-who-group-discussion-study-guide,Canon Press,,$9.99,"If ""Who am I?"" is the question you're asking, Rachel Jankovic doesn't want you to ""find yourself"" or ""follow your heart."" Look Inside the Group Discussion Study Guide Those lies are nothing to the confidence, freedom, and clarity of purpose that come with knowing what is actually essential about you. And the answer to "
You Who?: Why You Matter and How to Deal With It,https://canonpress.com/products/youwho,Canon Press,,$11.99-$14.95,"If ""who am I?"" is the question you're asking, Rachel Jankovic doesn't want you to ""find yourself"" or ""follow your heart."" Look Inside the Book | Listen on Canon+ | Goodreads Reviews Those lies are nothing to the confidence, freedom, and clarity of purpose that come with knowing what is actually essential about you. And"
"Fit to Burst: Abundance, Mayhem, and the Joys of Motherhood",https://canonpress.com/products/fit-to-burst,Canon Press,,$11.99-$14.00,"""I don't pull punches or hold back in this book, because I am writing to myself as much as to you. If something in this book strikes a little close to home for you, know that it struck in my home first."" Look Inside the Book or Listen on Canon+ In this follow up to Loving the Little Years , Rachel Jankovic pushes her p"
The Fruit of Her Hands: Respect and the Christian Woman Hardback,https://canonpress.com/products/the-fruit-of-her-hands-respect-and-the-christian-woman-hardback,Canon Press,,$21.00,Nancy Wilson asks us to imagine what power God would unleash through godly men who were respected in their homes. Look Inside the Book or Listen on Canon+ The Second Book in the Family Series Where would the Church be today if the men in it were respected as they ought to be by their wives? Nancy Wilson exhorts wives t
Reforming Marriage: Gospel Living for Couples Hardback,https://canonpress.com/products/reforming-marriage-gospel-living-for-couples-hardback,Canon Press,,$21.00,"How would you describe the spiritual aroma of your home? Look Inside the Book or Listen on Audible * The First Book in the Family Series The source of this aroma is the relationship between husband and wife. Many can fake an attempt at keeping God's standards in some external way. What we cannot fake is the resulting, "
Standing on the Promises: A Handbook of Biblical Childrearing Hardback,https://canonpress.com/products/standing-on-the-promises-a-handbook-of-biblical-childrearing-hardback,Canon Press,,$21.00,"""Train up a child in the way he should go: and when he is old, he will not depart from it."" (Prov. 22:6) Look Inside the Book or Listen on Canon+ The Third Book in the Family Series God has designed each family to be a culture—with a language, customs, traditions, and countless unspoken assumptions. The culture of the "
Praise Her in the Gates: The Calling of Christian Motherhood Hardback,https://canonpress.com/products/praise-her-in-the-gates-the-calling-of-christian-motherhood-hardback,Canon Press,,$21.00,"For a Christian woman, motherhood is the subtle art of building a house in grace: ""The wise woman builds her house, but the foolish pulls it down with her hands"" (Prov. 14:1). Look Inside the Book or Listen on Canon+ The Seventh Book in the Family Series Each day's work is significant, for it contributes toward the lon"
My Life for Yours: A Walk Through the Christian Home Hardback,https://canonpress.com/products/my-life-for-yours-a-walk-through-the-christian-home-hardback,Canon Press,,$21.00,"How does life in each room of your home manifest the Gospel? Look Inside the Book or Listen on Canon+ The Ninth Book in the Family Series The Gospel should teach us to say ""my life for yours."" Our desire should be to have this love transform everything we do, room by room. This book works its way through every part of "
Her Hand in Marriage: Biblical Courtship in the Modern World Hardback,https://canonpress.com/products/her-hand-in-marriage-biblical-courtship-in-the-modern-world-hardback,Canon Press,,$21.00,"""The modern dating system is bankrupt..."" Look Inside the Book or Listen on Canon+ ""...It does not train young people to form a relationship but rather to form a series of relationships, hardening themselves to all but the current one. Recreational dating encourages emotional attachments without covenantal fences and m"
Future Men: Raising Boys to Fight Giants Hardback,https://canonpress.com/products/future-men-raising-boys-to-fight-giants-hardback,Canon Press,,$21.00,"As much as it may distress us, our boys are future men. Look Inside the Book | Get the Book on Audible * The Eighth Book in the Family Series When Theodore Roosevelt taught Sunday school for a time, a boy showed up one Sunday with a black eye. He admitted he had been fighting and on the Lord's Day, too. He told the fut"
Fidelity: How to Be a One-Woman Man Hardback,https://canonpress.com/products/fidelity-how-to-be-a-one-woman-man-hardback,Canon Press,,$21.00,"Christian men must protect their own sexual integrity, and the sexual integrity of their sons, with specific biblical teaching on fidelity, self-control, marriage, and sexual temptation. Look Inside the Book or Listen on Canon+ The Sixth Book in the Family Series Sadly, pornography and sexual infidelity can be found in"
Federal Husband: Covenant Headship and the Christian Man Hardback,https://canonpress.com/products/federal-husband-covenant-headship-and-the-christian-man-hardback,Canon Press,,$21.00,What does it mean to be a covenantal husband? What does it mean to be a covenantal father? Look Inside the Book or Listen on Canon+ The Fifth Book in the Family Series Federal thinking is foreign to the modern mind. Federal has come to mean nothing more than centralized or big. Because our federal government has become
No Time to Be Dumb Group Discussion Study Guide,https://canonpress.com/products/no-time-to-be-dumb-study-guide,Canon Press,,$9.99,"Rachel Jankovic wants terrible teenage daughters. Not a wasting-her-time-in-petty-squabbles, doomscrolling, dumb television shows, eating disorders, and foolish crushes kind of terrible. But a different kind of terrible: to be women who are genuine threats to the enemies of God, “fair as the moon . . . and terrible as "
Mere Christendom,https://canonpress.com/products/mere-christendom,Canon Press,,$7.00-$44.95,"Christ conquered the West the first time. And this is how He’ll do it again. Look Inside the Book And when He does it again, Christians must be ready to take the lead. Jesus really is the answer to Taxes, Civil Resistance, and speech laws. However, Christians do not need another political platform. They need a plan. Th"
The Winter King,https://canonpress.com/products/winter-king,Canon Press,,$11.99-$17.95,"A village trapped in winter, a tyrannical god, and a girl who will do anything to keep her family alive... FINALIST FOR THE 2020 CHRISTY AWARD in the Young Adult category Look inside the book and read the first chapter Listen on Canon+ | Goodreads Reviews Ever since Cora's father disappeared through the ice, whispers a"
The Last Crusader: The Untold Story of Christopher Columbus,https://canonpress.com/products/the-last-crusader-the-untold-story-of-christopher-columbus,Canon Press,,$16.00,"You have been lied to about Christopher Columbus. You know the year he sailed the ocean blue. An maybe you heard that he committed crimes against humanity. But The Last Crusader sets the record straight. More than anything, Christopher Columbus sought the means to subsidize a new Crusade to free the Holy Land from the "
Praise Her in the Gates: The Calling of Christian Motherhood,https://canonpress.com/products/praise-her-in-the-gates,Canon Press,,$11.99-$12.95,"For a Christian woman, motherhood is the subtle art of building a house in grace: ""The wise woman builds her house, but the foolish pulls it down with her hands"" (Prov. 14:1). The Seventh Book in the Family Series Each day's work is significant, for it contributes toward the long-term plan. Each nail helps a house stan"
Reforming Marriage: Gospel Living for Couples Hardback,https://canonpress.com/products/reforming-marriage-gospel-living-for-couples,Canon Press,,$11.99-$15.95,"How would you describe the spiritual aroma of your home? Look Inside the Book or Listen on Audible * The First Book in the Family Series The source of this aroma is the relationship between husband and wife. Many can fake an attempt at keeping God's standards in some external way. What we cannot fake is the resulting, "
Blue Ice and Other Stories from the Rink,https://canonpress.com/products/blue-ice,Canon Press,,$12.00-$23.00,"Short stories for hockey fans. Look Inside the Book Frank Ewert's disarming collection of short fiction starts off with an inside view of small-time, big identity Canadian hockey, its meaning, its plays, its lingo. But each story's distinct voice quickly reveals universal themes of rivalry, calling, discipline, infatua"
Broken Bread,https://canonpress.com/products/broken-bread,Canon Press,,$19.00,"How should broken people break bread? For the Christian, fellowship must come before food. But no one wants to eat with people who would never touch that GMO-stuffed steak, with people who gorge themselves on Taco Bell Late Night Fourthmeals, with people who abhor a Hostess Twinkie, or with people who microwave beige-c"
Leadership Bundle,https://canonpress.com/products/leadership-bundle,Canon Press,,$17.95,"Get Pastor Joe Rigney's Leadership series for just $17.95 now. About Leadership and Emotional Sabotage : Who are you when the teeth come out? For every true act of leadership, there is an equal and monstrous act of sabotage. Our leaders have been entirely routed by the agitated and the anxious. These emotional tyrannie"
