title,website_url,source,grades_or_ages,prices_mentioned,description
First Grade Math With Confidence Instructor Guide,https://welltrainedmind.com/p/first-grade-math-with-confidence-instructor-guide/,Well-Trained Mind,Grades K-12,$14.78-$150.00,"This scripted, open-and-go Instructor Guide helps students master all essential first grade math concepts. The fun activities help students develop both strong number sense and a positive attitude towards math, preparing them for second grade. Workbook also required."
First Grade Math With Confidence Instructor Guide - Scratch & Dent,https://welltrainedmind.com/p/first-grade-math-with-confidence-instructor-guide-scratch-dent/,Well-Trained Mind,Grades K-12,$150.00,
First Grade Math With Confidence Student Workbook,https://welltrainedmind.com/p/first-grade-math-with-confidence-student-workbook/,Well-Trained Mind,Grades K-12,$8.00-$150.00,"This colorful, appealing Workbook introduces new concepts and provides daily review. The blend of deep conceptual understanding and traditional skill practice provides a thorough first grade math education, while the playful, engaging activities encourage a positive attitude. Check answers easily with the required Inst"
First Language Lessons Level 1,https://welltrainedmind.com/p/first-language-lessons-level-1/,Well-Trained Mind,Grades K-12,$150.00,"A complete grammar text for young students, First Language Lessons Level 1 uses copywork, narration, picture study, and other classical techniques to develop language ability. All you need is the teacher’s book and the lined paper of your choice. First- and second-graders should begin with Level 1."
First Language Lessons Level 2,https://welltrainedmind.com/p/first-language-lessons-level-2/,Well-Trained Mind,Grades K-12,$150.00,"A complete grammar text for young students, First Language Lessons Level 2 adds dictation to the narration, picture study, and other classical techniques started in Level 1 to develop language ability. All you need is the teacher’s book and the lined paper of your choice. First- and second-graders should begin with Lev"
"First Language Lessons Level 3, Instructor Guide",https://welltrainedmind.com/p/first-language-lessons-level-3-instructor-guide/,Well-Trained Mind,Grades K-12,$150.00,"Make grammar concepts perfectly clear with the classical techniques of memorization, copywork, dictation, and narration! First Language Lessons Level 3 covers parts of speech and other important topics, and introduces diagramming with a scripted format that simplifies successful teaching. Student Workbook required."
"First Language Lessons Level 3, Workbook",https://welltrainedmind.com/p/first-language-lessons-level-3-student-workbook/,Well-Trained Mind,Grades K-12,$150.00,"Spend more time teaching and less time preparing – the Level 3 Workbook provides all of the student worksheets, no prep time needed! Use with the teacher materials found in the required Instructor Guide for a year of grammar instruction. Third-grade students may begin in Level 3 regardless of their prior level of gramm"
"First Language Lessons Level 4, Instructor Guide",https://welltrainedmind.com/p/first-language-lessons-level-4-instructor-guide/,Well-Trained Mind,Grades K-12,$150.00,"Make grammar concepts perfectly clear with the classical techniques of memorization, copywork, dictation, and narration! First Language Lessons Level 4 increases the complexity of diagrams and introduces new material such as demonstrative pronouns with a scripted format that simplifies successful teaching. Student Work"
"First Language Lessons Level 4, Workbook",https://welltrainedmind.com/p/first-language-lessons-level-4-student-workbook/,Well-Trained Mind,Grades K-12,$150.00,"Spend more time teaching and less time preparing – the Level 4 Workbook provides all of the student worksheets, no prep time needed! Use with the teacher materials found in the required Instructor Guide for a year of grammar instruction. Fourth- and fifth-grade students may begin in Level 4 regardless of their prior le"
"First Language Lessons, Audio Companion",https://welltrainedmind.com/p/first-language-lessons-audio-companion/,Well-Trained Mind,Grades K-12,$150.00,"Memorize the parts of speech easily with catchy songs, and enjoy listening to the fun poems, entertaining stories, and memorable rhymes! The Audio Companion comes in CD or MP3 format, and is designed to accompany Levels 1 & 2."
