title,website_url,source,grades_or_ages,prices_mentioned,description
Essentials of Math,https://www.chaoa.com/online/?id=essentials-of-math,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Family and Consumer Science (Home Ec) (FA)*,https://www.chaoa.com/online/?id=family-and-consumer-science-home-ec-fa,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Film School for Teens,https://www.chaoa.com/tuition-fees/?id=film-school-for-teens,Christian Academy of America,,$125,Fee listed on the Christian Academy of America tuition page.
FINANCE,https://www.chaoa.com/online/?id=finance,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Fine Arts - (FA),https://www.chaoa.com/online/?id=fine-arts-fa,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Floor Puzzles – Farm Number,https://www.chaoa.com/product/floor-puzzles-farm-number/,Christian Academy of America,,$14.99,"Have fun on the farm counting from 1-20 with photos of farm animals, crops, and equipment. Make numbers and the farm come alive with this floor puzzle! It features twenty-four oversized, cardboard pieces that are easy for little hands to hold. The tops of the pieces have an Easy-Clean surface to keep them looking new. "
Floor Puzzles – USA Map,https://www.chaoa.com/product/floor-puzzles-usa-map/,Christian Academy of America,,$14.99,"Make the geography of the United States come alive with this floor puzzle! It features fifty-one cardboard pieces cut to the shape of the state or region. The tops of the pieces have an Easy-Clean surface to keep them looking new. Students can learn the location, shape, and capitals of all fifty states with this colorf"
Foreign Language:,https://www.chaoa.com/online/?id=foreign-language,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Foundations for Living (Christian worldview),https://www.chaoa.com/online/?id=foundations-for-living-christian-worldview,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
"French I, II",https://www.chaoa.com/online/?id=french-i-ii,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
"French I, II, III",https://www.chaoa.com/online/?id=french-i-ii-iii,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Fundamentals of Computer Systems*,https://www.chaoa.com/online/?id=fundamentals-of-computer-systems,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Fundamentals of Digital Media (FA)*,https://www.chaoa.com/online/?id=fundamentals-of-digital-media-fa,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Fundamentals of Programming & Software Development*,https://www.chaoa.com/online/?id=fundamentals-of-programming-software-development,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
General (Full Year),https://www.chaoa.com/online/?id=general-full-year,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
General (Semester),https://www.chaoa.com/online/?id=general-semester,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Geology,https://www.chaoa.com/online/?id=geology,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
Geometry,https://www.chaoa.com/online/?id=geometry,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Core Subjects).
Geometry Foundations,https://www.chaoa.com/online/?id=geometry-foundations,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Core Subjects).
"German I, II, III",https://www.chaoa.com/online/?id=german-i-ii-iii,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
God’s Tribesman – High School Book,https://www.chaoa.com/product/gods-tribesman/,Christian Academy of America,,$11.95,"Discover the exciting, true story of Rochunga Pudaite, a man from northeastern India, who translated the Bible into his native language, the Hmar dialect. Learn how God called, trained, and provided for Rochunga, and be challenged to courageously follow God to the “end of the horizon.” Although not noted in this book, "
GOVERNMENT & PUBLIC ADMINISTRATION,https://www.chaoa.com/online/?id=government-public-administration,Christian Academy of America,Grades 9-12,,Ignitia online course offered through Christian Academy of America (High School Electives).
