title,website_url,source,grades_or_ages,prices_mentioned,description
High School Equivalency Exam Prep – Social Studies,https://www.science.edu/acellus/course/hs-equivalency-exam-prep-soc-stud/,Power Homeschool / Acellus,Grades 9-12,$99/mo (Power Homeschool subscription),Acellus online video course: High School Equivalency Exam Prep – Social Studies.
High School Health,https://www.science.edu/acellus/course/high-school-health/,Power Homeschool / Acellus,Grades 9-12,$99/mo (Power Homeschool subscription),Acellus online video course: High School Health.
High School Social & Emotional Health 1,https://www.science.edu/acellus/course/high-school-social-development-level-1/,Power Homeschool / Acellus,Grades 9-12,$99/mo (Power Homeschool subscription),Acellus online video course: High School Social & Emotional Health 1.
High School Social & Emotional Health 2,https://www.science.edu/acellus/course/high-school-social-skills-level-2/,Power Homeschool / Acellus,Grades 9-12,$99/mo (Power Homeschool subscription),Acellus online video course: High School Social & Emotional Health 2.
HVAC Technology I,https://www.science.edu/acellus/course/acellus-hvac-r-i/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: HVAC Technology I.
HVAC Technology II,https://www.science.edu/acellus/course/acellus-hvac-r-ii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: HVAC Technology II.
Information Management I,https://www.science.edu/acellus/course/information-management-i/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Information Management I.
Information Management II,https://www.science.edu/acellus/course/information-management-ii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Information Management II.
Instructional Standards in Education and Training,https://www.science.edu/acellus/course/instruction-standards-edu-training/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Instructional Standards in Education and Training.
Integrated Mathematics I,https://www.science.edu/acellus/course/integrated-mathematics-i/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Integrated Mathematics I.
Integrated Mathematics II,https://www.science.edu/acellus/course/integrated-mathematics-ii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Integrated Mathematics II.
Integrated Mathematics III,https://www.science.edu/acellus/course/integrated-mathematics-iii/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Integrated Mathematics III.
Integrated Science 1,https://www.science.edu/acellus/course/integrated-science-1/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Integrated Science 1.
Integrated Science 2,https://www.science.edu/acellus/course/integrated-science-2/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Integrated Science 2.
Integrated Science 3,https://www.science.edu/acellus/course/integrated-science-3/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Integrated Science 3.
Introduction to Accounting,https://www.science.edu/acellus/course/acellus-introduction-to-accounting/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Introduction to Accounting.
Introduction to Earth & Space Science,https://www.science.edu/acellus/course/intro-to-earth-space-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Introduction to Earth & Space Science.
Introduction to Geography,https://www.science.edu/acellus/course/introduction-to-geography/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Introduction to Geography.
Introduction to Java,https://www.science.edu/acellus/course/introduction-to-java/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Introduction to Java.
Introduction to Music Appreciation,https://www.science.edu/acellus/course/introduction-to-music-appreciation/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Introduction to Music Appreciation.
Introduction to Personal Finance,https://www.science.edu/acellus/course/introduction-to-personal-finance/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Introduction to Personal Finance.
Introduction to Physics and Chemistry,https://www.science.edu/acellus/course/introduction-to-physics-and-chemistry/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Introduction to Physics and Chemistry.
Introduction to US History,https://www.science.edu/acellus/course/introduction-to-us-history/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Introduction to US History.
Investigating Careers,https://www.science.edu/acellus/course/acellus-investigating-careers/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Investigating Careers.
Kindergarten Language Arts/Reading,https://www.science.edu/acellus/course/grade-k-language-artsreading/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Kindergarten Language Arts/Reading.
Kindergarten Math,https://www.science.edu/acellus/course/kindergarten-math/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Kindergarten Math.
Kindergarten Science,https://www.science.edu/acellus/course/kindergarten-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Kindergarten Science.
Kindergarten Social Studies,https://www.science.edu/acellus/course/grade-k-social-studies/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Kindergarten Social Studies.
Life Science,https://www.science.edu/acellus/course/life-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Life Science.
