title,website_url,source,grades_or_ages,prices_mentioned,description
Astronomy Activity Videos,https://www.apologia.com/shop/astronomy-activity-videos/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$79.00,"Bring astronomy to life with Apologia’s Astronomy Activity Videos! Designed to pair perfectly with Exploring Creation with Astronomy , 2nd Edition, these dynamic videos invite students to explore the wonders of the universe we are blessed to call home. Guided by energetic instructor Ezra, students are led step by step through every hands-on activity and experiment—building confidence, sparking curiosity, and helping them clearly see God’s incredible design in the cosmos. Activity videos are available as a 15-month rental."
Astronomy Audiobook,https://www.apologia.com/shop/astronomy-2nd-edition-mp3-download-audiobook/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$18.00,"The audiobook version of the Exploring Creation with Astronomy textbook is the perfect companion to the textbook, helping students who are auditory learners, slower readers, or who benefit from additional reading support to engage more confidently with the material."
Astronomy eBook,https://www.apologia.com/shop/astronomy-ebook/,Apologia,1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary; Kindergarten,$0.00,"This ebook version of the textbook, Exploring Creation with Astronomy , 2nd Edition , is part of Apologia’s award-winning Young Explorer Series designed for elementary students. Using hands-on activities to help your young scientist retain what they learn, Apologia’s elementary science curriculum uses the Charlotte Mason methodology to introduce the wonders of our solar system, the stars, and beyond. In this course, your student will explore and learn about the sun, planets, asteroid belt, dwarf planets, the Kuiper belt galaxies, nebulae, and even black holes as they reveal the marvel and might of our loving Creator."
Botany Textbook,https://www.apologia.com/shop/botany-2nd-edition-textbook/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$55.00,"Exploring Creation with Botany , 2nd Edition, is part of Apologia’s award-winning Young Explorer Series and is designed for elementary students. This homeschool science curriculum is filled with engaging new content, illustrations, and activities that will increase your student’s fluency with the scientific process and will help enable them to see plants in a whole new way."
Botany Notebooking Journal,https://www.apologia.com/shop/botany-2nd-edition-regular-notebooking-journal/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$39.00,"Apologia’s Botany Notebooking Journal engages students through writing, drawing, and hands-on activities, strengthening comprehension while helping them take ownership of their learning and proudly showcase their work."
Botany Audiobook,https://www.apologia.com/shop/botany-2nd-edition-mp3-download-audiobook/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$18.00,"The audiobook version of the Exploring Creation with Botany textbook is the perfect companion to the textbook, helping students who are auditory learners, slower readers, or who benefit from additional reading support to engage more confidently with the material."
Botany eBook,https://www.apologia.com/shop/botany-ebook/,Apologia,1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary; Kindergarten,$0.00,"This ebook version of the textbook, Exploring Creation with Botany , 2nd Edition , is part of Apologia’s award-winning Young Explorer Series designed for elementary students. Using hands-on activities to help your young scientists retain what they learn, Apologia’s elementary homeschool science curriculum uses the Charlotte Mason methodology to introduce the wonders of plant anatomy and classification. Your student will walk away with a foundational and working knowledge of plants."
Earth Science Textbook,https://www.apologia.com/shop/earth-science-textbook/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$55.00,"Earth is the only known planet that supports life, and in this earth science textbook, Exploring Creation with Earth Science , 2nd Edition, elementary students discover what makes our home so remarkable. Through 14 engaging lessons, students explore Earth’s atmosphere and biosphere, climate and weather, rock and mineral cycles, and unique places around the world. Hands-on activities help bring each concept to life, putting the wonders of Earth right at their fingertips. Along the way, students gain a deeper appreciation for God’s intentional design and the orderly processes that sustain and renew the planet we call home."
Earth Science Notebooking Journal,https://www.apologia.com/shop/earth-science-notebooking-journal/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$39.00,"Apologia’s Earth Science Notebooking Journal engages students through writing, drawing, and hands-on activities, strengthening comprehension while helping them take ownership of their learning and proudly showcase their work."
Earth Science Activity Videos,https://www.apologia.com/shop/earth-science-activity-videos/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$79.00,"These engaging activity videos coordinate with the Exploring Creation with Earth Science , 2nd Edition textbook , guiding students through the science of the incredible world we are blessed to call home. Students and teachers review key concepts from each lesson while gaining clear, step-by-step instruction for completing every hands-on activity with confidence at home. Activity videos are available as a 15-month rental."
