title,website_url,source,grades_or_ages,prices_mentioned,description
Once Upon a Camel,https://store.bravewriter.com/products/once-upon-a-camel,Brave Writer,,$19.95,Literary Device: Flashbacks
A Wrinkle in Time,https://store.bravewriter.com/products/wrinkle-in-time,Brave Writer,,$19.95,
The Doughnut Fix,https://store.bravewriter.com/products/doughnut-fix,Brave Writer,,$19.95,Literary Device: Theme
Heartwood Hotel: The Greatest Gift,https://store.bravewriter.com/products/heartwood-hotel-the-greatest-gift,Brave Writer,,$19.95,Literary Device: Rhyme
The Outsiders,https://store.bravewriter.com/products/outsiders,Brave Writer,,$19.95,
Eagle Drums,https://store.bravewriter.com/products/eagle-drums,Brave Writer,,$19.95,Literary Device: Narrative Arc
The One and Only Ivan,https://store.bravewriter.com/products/one-and-only-ivan,Brave Writer,,$19.95,Literary Device: Alliteration
Versatile Verbs,https://store.bravewriter.com/products/versatile-verbs,Brave Writer,Ages 8-14,$10.00,"Action/ Tense/ Helping/ State-of-Being For kids ages 8-14, who can read and write comfortably. Sometimes verbs are hiding in plain sight. Those helping verbs can be so tiny and those state-of-being verbs, so inactive! Easy to miss if you've got kid-eyes. Let's help them out—give them the not-annoying practice they need"
Adjective or Adverb,https://store.bravewriter.com/products/adjective-or-adverb,Brave Writer,Ages 8-14,$10.00,"Those descriptors are tricky! For kids ages 8-14, who can read and write comfortably. These lively words give a lot of oomph to the books we read, but differentiating between which is an adjective and which is an adverb stumps lots of writers. The best way to learn to tell them apart is to use them in the context of me"
Practice Pages Batch One,https://store.bravewriter.com/products/practice-pages-batch-one,Brave Writer,Ages 8-14,$35.00,"Practice Pages target specific writing skills For kids ages 8-14 who can read and write comfortably. Buy the Batch! Save $5.00! Let's help your kids nail their writing skills, shall we? Practice Pages encode the writing concept in your child's mind so it's available when they need it. Each set of Practices Pages featur"
The Mona Lisa Vanishes,https://store.bravewriter.com/products/mona-lisa-vanishes,Brave Writer,,$19.95,Literary Device: Humor
Ra the Mighty: The Great Tomb Robbery,https://store.bravewriter.com/products/ra-the-mighty-the-great-tomb-robbery,Brave Writer,,$19.95,Literary Device: Hyperbole
The Strange Case of Dr. Jekyll and Mr. Hyde,https://store.bravewriter.com/products/strange-case-of-dr-jekyll-and-mr-hyde,Brave Writer,,$19.95,
The Wild Robot Protects,https://store.bravewriter.com/products/wild-robot-protects,Brave Writer,,$19.95,Literary Device: Imagery
Bob,https://store.bravewriter.com/products/bob,Brave Writer,,$19.95,Literary Device: Alternating Narrators
I Am Malala,https://store.bravewriter.com/products/i-am-malala,Brave Writer,,$19.95,
The Princess Bride,https://store.bravewriter.com/products/princess-bride,Brave Writer,,$19.95,
