title,website_url,source,grades_or_ages,prices_mentioned,description
Volume II—Challenge Cards (PDF),https://themysteryofhistory.com/product/volume-2-challenge-cards-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 6-8; Volume II (The Early Church to the Renaissance),$14.95,"Designed by Bright Ideas Press, “Challenge Cards” are two-sided printable question-and-answer flashcards—capturing the most important elements in The Mystery of History Volume II."
Volume II—Coloring Pages (PDF),https://themysteryofhistory.com/product/volume-2-coloring-pages-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 6-8; Volume II (The Early Church to the Renaissance); All Ages,$14.95,"Students of all ages can enjoy these beautifully designed coloring pages made exclusively for The Mystery of History Volume II. Different from Volume I, which offers a collage-style page, this 28-page set has three panels per page with each panel depicting a different lesson from the week."
Volume II—Cookbook (PDF),https://themysteryofhistory.com/product/volume-2-cookbook-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 6-8; Volume II (The Early Church to the Renaissance),$8.00,"The historical (and beautiful) recipes in this cookbook download follow the chronology of The Mystery of History , Volume II, taking you on a culinary journey through the cultures and times of the Early Church and the Middle Ages."
Volume II—Folderbooks (PDF),https://themysteryofhistory.com/product/volume-2-folderbooks-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 6-8; Volume II (The Early Church to the Renaissance),$32.00,"Designed by Bright Ideas Press, a Folderbook (also known as a Lapbook™) is a visually appealing cardstock keepsake that students can cut, fold, color, and assemble for each quarter of The Mystery of History , Volume II."
Volume II—Notebooking Pages (PDF),https://themysteryofhistory.com/product/volume-2-notebooking-pages-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 6-8; Volume II (The Early Church to the Renaissance),$19.95,"Created by Bright Ideas Press, “Notebooking Pages” are an attractive and challenging set of lesson-specific illustrated pages and worksheets designed for multiple ages."
Volume II—Super Supplemental Collection (PDF),https://themysteryofhistory.com/product/volume-2-super-supplemental-collection-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 6-8; Volume II (The Early Church to the Renaissance),$59.95,"For convenience and savings, Bright Ideas Press has bundled all four of their supplemental products for The Mystery of History Volume II into one PDF download. This Super Supplemental Collection contains: Challenge Cards Coloring Pages Notebooking Pages Folderbooks This product is available for classroom licensing. See details below."
Volume IV Planning Pages (PDF),https://themysteryofhistory.com/product/volume-4-planning-pages-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times),$7.00,"These Planning Pages were designed to help families* line up our Volume IV Student Reader with our First or Second Edition Companion Guide** —in one easy-to-use 30-page planner! You can print these pages for a notebook, or use them in Adobe Reader with tools for text, sticky notes, highlighting, box checking, signing, etc. If you’re the scheduling type or not, these Planning Pages will help you “look ahead” to see and enjoy the many features of The Mystery of History."
Volume IV Self-paced Course (18-month Membership),https://themysteryofhistory.com/product/volume-iv-self-paced-course-18-month-membership/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times),$247.00,
Volume IV Video Lectures (18-month Membership),https://themysteryofhistory.com/product/video-lectures-for-volume-iv-membership/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times),$107.00,"The Mystery of History Volume IV covers world history from Johann Sebastian Bach (1708) to the global war on terror (2001–2014). With the addition of our streaming video lectures*, students can go deeper! Linda Lacour Hobar, author of The Mystery of History , offers eighty-four 10-25 minute lectures (one per lesson) to further each topic of Volume IV with slides, information, virtual field trips, interviews, and inspiration from a biblical worldview. (The lectures are not designed to replace the Student Reader , but to expand on it.) Professionally mastered, these videos may be enjoyed visually by the whole family, but the detail of the lectures is best suited for students 13 and up. *Due to file size, these lectures are accessed through a streaming membership on our website and are not downloadable. Membership is 18 months to allow families some stop and start flexibility!"
Volume IV—Audiobook (MP3),https://themysteryofhistory.com/product/volume-4-audiobook/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times),$13.00,"Bring The Mystery of History Volume IV to life with a word for word narration by the author. This listening library is sure to enhance your study of modern history. Be it for bedtime, class time, lunchtime, or a road trip, you can listen and learn! This product now comes with a printable “Listening Guide” (in color or black & white) to help you track your progress and see upcoming lessons and dates. (Total listening time: 27 hrs 11 min)"
Volume IV—Challenge Cards (PDF),https://themysteryofhistory.com/product/volume-4-challenge-cards-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times),$14.95,"Designed by Bright Ideas Press, “Challenge Cards” are two-sided printable question-and-answer flashcards—capturing the most important elements in The Mystery of History Volume IV."
Volume IV—Coloring Pages (PDF),https://themysteryofhistory.com/product/volume-4-coloring-pages-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times); All Ages,$14.95,"Students of all ages can enjoy these beautifully designed coloring pages made exclusively for The Mystery of History Volume IV. Different from Volume I, which offers a collage-style page, this 28-page set has three panels per page with each panel depicting a different lesson from the week."
Volume IV—Companion Guide,https://themysteryofhistory.com/product/volume-4-companion-guide/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times); All Ages,$39.95,"All of our hardback volumes come with a one-time download code (in the cover) for a digital Companion Guide* loaded with curriculum for all ages! But, if the code has been used, this is the product you’re looking for. *Before you add this product to your cart, please consider the variables listed below (ie. Format, Edition.) This is a tricky point because in March 2025, Bright Ideas Press released a NEW Second Edition of our Volume IV Companion Guide! (Don’t be confused! The Student Reader is still in its First Edition; only the Companion Guide was updated.) The Second Edition Companion Guide offers you an improved format, updated activities, revised mapping exercises, new literature ideas, etc. We recommend the Second Edition UNLESS you’re in a group that is using the First Edition. The editions are different enough by page number, activity names, mapping exercises, etc. that participants will want to be in the same edition."
Volume IV—Folderbooks (PDF),https://themysteryofhistory.com/product/volume-4-folderbooks-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times),$32.00,"Designed by Bright Ideas Press, a Folderbook (also known as a Lapbook™) is a visually appealing cardstock keepsake that students can cut, fold, color, and assemble for each quarter of The Mystery of History , Volume IV."
Volume IV—Notebooking Pages (PDF),https://themysteryofhistory.com/product/volume-4-notebooking-pages-downloadable-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times),$19.95,"Created by Bright Ideas Press, “Notebooking Pages” are an attractive and challenging set of lesson-specific illustrated pages and worksheets designed for multiple ages."
Volume IV—Student Reader and digital Companion Guide,https://themysteryofhistory.com/product/volume-4-student-reader-and-companion-guide/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times); All Ages,$79.95 (was $99.95),"The Mystery of History Volume IV (retailing at $99.95) covers world history from Johann Sebastian Bach (1708) to the global war on terror (2001–2014). Where most modern history books focus heavily on the World Wars, The Mystery of History Volume IV weaves American history into the pages of world history for proper context—on one thought-provoking timeline. (Access to a digital Companion Guide, a 500+ page PDF resource—full of curriculum for all ages—is found on the inside cover of the book!) The ISBN of our current First Edition* is: 978-1892427304 ."
Volume IV—Student Reader and digital Companion Guide (Bundle),https://themysteryofhistory.com/product/volume-iv-student-reader-and-digital-companion-guide-bundle/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times); All Ages,$99.95,"The Mystery of History Volume IV (retailing at $99.95) covers world history from Johann Sebastian Bach (1708) to the global war on terror (2001–2014). Where most modern history books focus heavily on the World Wars, The Mystery of History Volume IV weaves American history into the pages of world history for proper context—on one thought-provoking timeline. (Access to a digital Companion Guide, a 500+ page PDF resource—full of curriculum for all ages—is found on the inside cover of the book!)"
Volume IV—Super Supplemental Collection (PDF),https://themysteryofhistory.com/product/volume-4-super-supplemental-collection-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 10-12; Volume IV (Wars of Independence to Modern Times),$59.95,"For convenience and savings, Bright Ideas Press has bundled all four of their supplemental products for The Mystery of History Volume IV into one PDF download. This Super Supplemental Collection contains: Challenge Cards Coloring Pages Notebooking Pages Folderbooks This product is available for classroom licensing. See details below."
Volume I—Audiobook (MP3),https://themysteryofhistory.com/product/volume-1-audiobook/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33),$8.00 (was $10.00),"Bring The Mystery of History Volume I to life with a word-for-word narration by the author. This listening library is sure to enhance your study of ancient times. Be it for bedtime, class time, lunchtime, or a road trip, you can listen and learn! This product now comes with a printable “Listening Guide” (in color or black & white) to help you track your progress and see upcoming lessons and dates. (Total listening time: 11 hrs 14 min)"
Volume I—Challenge Cards (PDF),https://themysteryofhistory.com/product/volume-1-challenge-cards-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33),$14.95,"Designed by Bright Ideas Press, “Challenge Cards” are two-sided printable question-and-answer flashcards—capturing the most important elements in The Mystery of History Volume I."
Volume I—Coloring Pages (PDF),https://themysteryofhistory.com/product/volume-1-coloring-pages-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); All Ages,$14.95,Students of all ages can enjoy these beautifully designed coloring pages made exclusively for The Mystery of History Volume I. Each collage of the 36-page set captures one week of lessons. (An answer key is provided to help students “see” each lesson.)
Volume I—Folderbooks (PDF),https://themysteryofhistory.com/product/volume-1-folderbooks-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33),$32.00,"Designed by Bright Ideas Press, a Folderbook (also known as a Lapbook™) is a visually appealing cardstock keepsake that students can cut, fold, color, and assemble for each quarter of The Mystery of History , Volume I."
Volume I—Notebooking Pages (PDF),https://themysteryofhistory.com/product/volume-1-notebooking-pages-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33),$19.95,"Created by Bright Ideas Press, “Notebooking Pages” are an attractive and challenging set of lesson-specific illustrated pages and worksheets designed for multiple ages."
Volume I—Super Supplemental Collection (PDF),https://themysteryofhistory.com/product/olume-1-super-supplemental-collection-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33),$59.95,"For convenience and savings, Bright Ideas Press has bundled all four of their supplemental products for The Mystery of History Volume I into one PDF download. This Super Supplemental Collection contains: Challenge Cards Coloring Pages Notebooking Pages Folderbooks This product is available for classroom licensing. See details below."
WonderMaps (Downloadable PDF),https://themysteryofhistory.com/product/wondermaps-downloadable-pdf/,The Mystery of History,Grades 1-5; Volume I (Creation to A.D. 33); Grades 6-8; Volume II (The Early Church to the Renaissance),$49.95,"WonderMaps is a customizable collection of over 350 digital maps. With nearly endless possibilities, WonderMaps makes it easy to integrate map study with The Mystery of History (Volumes III-IV.) ( WonderMaps is not yet compatible with Volume I, Third Edition or Volume II, Second Edition.)"
“A Crash Course from Creation to Christ” Workshop,https://themysteryofhistory.com/product/a-crash-course-from-creation-to-christ-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"Planning to teach ancient history? Need help integrating the Bible? Listen to Linda Lacour Hobar as she takes you from Creation to the birth of Christ in about one hour – shaping Biblical and secular history into one amazing timeline with portraits of King Tut, King David, Nebuchadnezzar, Buddha, Cleopatra, and more. Comes as an MP3 (audio only)"
“Artists of the Renaissance that Everyone Ought to Know” Workshop,https://themysteryofhistory.com/product/artists-of-the-renaissance-that-everyone-ought-to-know-video-workshop/,The Mystery of History,All Ages; K-12 World History,$9.99,Need to brush up on art history? Want a better grasp of the masters of the Renaissance? Join Linda Lacour Hobar for a delightful presentation of six major artists of the Renaissance that everyone ought to know. Your purchase includes a FREE PDF worksheet and answer key. Comes as an MP4 (video with slides)
“Bad Boys of the 20th Century!” Workshop,https://themysteryofhistory.com/product/bad-boys-of-the-20th-century-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"Who are the worst of the worst dictators of the 20th century? Opinions may vary but you can join Linda Lacour Hobar to learn about the chilling rise to power of Lenin , Mussolini , Stalin , and Hitler . No previous knowledge is needed to appreciate what “should” be learned from history!"
“From Paul to the Fall” Workshop,https://themysteryofhistory.com/product/from-paul-to-the-fall-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"From the road to Damascus to the fall of the Roman Empire, God has been at work to make Himself known. Follow Linda Lacour Hobar through the first five centuries of world history following the resurrection of Jesus Christ. Comes as an MP3 (audio only)"
“Mary and Martha Decide to Homeschool” Workshop,https://themysteryofhistory.com/product/mary-and-martha-decide-to-homeschool-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"The presenter of this workshop is a self-proclaimed Mary (Linda Lacour Hobar, author of The Mystery of History ) who managed to homeschool for 17 years, and still likes to talk about it. (This workshop is a crowd favorite!)"
“Modern History that Shook the World” Workshop,https://themysteryofhistory.com/product/modern-history-that-shook-the-world-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"With vivid snapshots of the Cold War , the Formation of Israel , the War in Korea , the Collapse of the Soviet Union , and more, students and teachers will not only see the past more clearly, but be better prepared for the future!"
“The Collapse of the Soviet Union and Why it Matters” Workshop,https://themysteryofhistory.com/product/the-collapse-of-the-soviet-union-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"The collapse of the Soviet Union is one of the most unprecedented events in modern history! How did it happen and why does it matter? Join Linda Lacour Hobar, author of The Mystery of History, for a sobering look at the founding of the Soviet Union to its shocking early dissolution. This fact-filled session will inspire the study of world history in your homeschool. (Students are encouraged to listen in!) Comes as an MP3 (audio only) Length: Approximately 50 minutes"
“The Dark Side of History” Workshop,https://themysteryofhistory.com/product/the-dark-side-of-history-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"Does the dark side of history get you down? Fear not! According to Linda Lacour Hobar, the gloom and doom of dark world history can be a valuable and effective tool for teaching life lessons and reaching the hearts of your students with the Gospel. Your purchase includes a FREE PDF of Life Questions. Comes as an MP3 (audio only) or MP4 (video with slides)"
“The Dark Side of Socialism” Workshop,https://themysteryofhistory.com/product/the-dark-side-of-socialism-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,Polls suggest that over 50% of young Americans favor “socialism” but only 16% can properly define it! What is socialism? Join Linda Lacour Hobar for a historical overview of socialism and why it matters now! Your purchase includes a FREE PDF of Talking Points. Comes as an MP3 (audio only) or MP4 (video with slides)
“The Date-Free Lesson Planner” Workshop,https://themysteryofhistory.com/product/the-date-free-lesson-planner-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"After years of frustration, veteran homeschooler Linda Lacour Hobar found practical ways to liberate her lesson plans and prevent anarchy in her home. Literally. The secret lies in her “Date-Free Lesson Planner” – a tool you will want to consider using in your homeschool to keep students and teacher in better harmony. (Planning sheets available!)"
"“The Good, the Bad, and the Ugly” Workshop",https://themysteryofhistory.com/product/the-good-the-bad-and-the-ugly-workshop/,The Mystery of History,All Ages; K-12 World History,$9.99,"Women, do you need to get real about homeschool and the joy and pain of life? Join Linda Lacour Hobar for this down-to-earth session on the up and down seasons of a real homeschool family. (Adults only please.) Comes as an MP4 (video with slides)"
“The Holocaust: What Teens and ‘Tween Should Know” Workshop,https://themysteryofhistory.com/product/the-holocaust-what-teens-and-tween-should-know-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"The history of the Holocaust is difficult to learn, difficult to grasp, and difficult to teach. But—to prevent it from happening again—it is history that demands our examination! Join Linda Lacour Hobar for a pensive look at the Holocaust and what teens and ‘tweens should know about it."
“The Mystery of History for All Ages” Workshop,https://themysteryofhistory.com/product/the-mystery-of-history-for-all-ages-workshop/,The Mystery of History,All Ages,$0.00 (was $3.99),"Join Linda Lacour Hobar in discovering how to teach world history to the entire family. Using a “Chronological, Christian, Complete” approach, watch history come alive for younger, middle, and older students of all learning styles with hands-on activities, games, dramatizations, ethnic cooking, trivia contests, creative research, and much more. Comes as an MP3 (audio only)"
“The Rise and Fall of Rome” Workshop,https://themysteryofhistory.com/product/the-rise-and-fall-of-rome-workshop/,The Mystery of History,All Ages; K-12 World History,$9.99,"Most of us have heard of the rise and fall of Rome. But we’re only vaguely familiar with who, what, when, and how this occurred—as well as why it matters! Join Linda Lacour Hobar for insight into the story of the western Roman empire….and how it applies to our world today. Comes as an MP4 (video with slides)"
“The Threat of Socialism” Workshop,https://themysteryofhistory.com/product/the-threat-of-socialism-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,An alarming number of U.S. millennials favor “socialism” as a means of government. What is socialism? Join Linda Lacour Hobar for a historical overview of socialism and why it matters now! (Teens and ‘tweens—don’t miss this one!) Comes as an MP3 (audio only)
“To Grade or Not to Grade” Workshop,https://themysteryofhistory.com/product/to-grade-or-not-to-grade-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"Shaped by our personality types, grades have the power to motivate some and the propensity to destroy others! So, how do you decide when to grade or not to grade? Join Linda Lacour Hobar for varying theories on grade keeping, tips for grading numerous subjects, and practical ideas for managing the grades you choose to keep. Comes as an MP3 (audio only) or MP4 (video with slides)"
“Unleashing the Power of World History” Workshop,https://themysteryofhistory.com/product/unleashing-the-power-of-world-history-workshop/,The Mystery of History,All Ages,$3.99,"Through abounding stories of good and evil, world history has the power to befuddle our minds, disturb our souls, or inspire our hearts! Join Linda Lacour Hobar for an insightful look at unleashing the power of world history to stir hearts of all ages toward the truths of the Gospel. Comes as an MP3 (audio only)"
“What Teens and Tweens Should Know about WWI” Workshop,https://themysteryofhistory.com/product/what-teens-and-tweens-should-know-about-wwi-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,"From trenches and truces on the Western Front to famous flying aces in the sky, let Linda Lacour Hobar walk you through an invigorating summary of what teens and ‘tweens should know about World War I through unforgettable stories and Linda’s exclusive “5-4-3-2-1 Countdown.” Your purchase includes a FREE PDF worksheet and answer key. Comes as an MP3 (audio only) or MP4 (video with slides)"
“What Teens and ‘Tweens Should Know About the French Revolution” Workshop,https://themysteryofhistory.com/product/what-teens-and-tweens-should-know-about-the-french-revolution-virtual-workshop/,The Mystery of History,All Ages; K-12 World History,$9.99,"History is a great teacher. This is particularly true of the French Revolution when “good guys go bad!” Join Linda Lacour Hobar for blood-curdling, drama-filled, heart-wrenching events of the French Revolution that teens and tweens should know—and why these events matter today. Your purchase includes a FREE PDF worksheet and answer key. Comes as an MP4 (video with slides)"
“When Bible History and World History Meet Face to Face” Workshop,https://themysteryofhistory.com/product/when-bible-history-and-world-history-meet-face-to-face-workshop/,The Mystery of History,All Ages; K-12 World History,$3.99,Looking for inspiration in your study of ancient times? Join Linda Lacour Hobar to discover what happens when Bible history and world history meet face to face—literally! Your purchase includes a FREE PDF worksheet and answers key. Comes as an MP3 (audio only) or MP4 (video with slides)
